sensor_id,plant_id,timestamp,power_consumption,voltage,current,temperature,power_factor,frequency,is_anomaly
SENSOR_A04,PLANT_A,2026-06-28T23:18:20.261340Z,447.89,221.47,1.94,63.12,0.883,49.93,0
SENSOR_A05,PLANT_A,2026-06-28T23:18:20.261340Z,498.05,219.19,2.38,69.25,0.873,50.06,0
SENSOR_B01,PLANT_B,2026-06-28T23:18:20.261340Z,252.08,218.2,0.77,58.85,0.869,50.07,0
SENSOR_B02,PLANT_B,2026-06-28T23:18:20.261340Z,214.34,220.66,0.49,56.22,0.883,49.94,0
SENSOR_B03,PLANT_B,2026-06-28T23:18:20.261340Z,258.76,218.93,0.94,61.44,0.861,50.06,0
SENSOR_C01,PLANT_C,2026-06-28T23:18:20.261340Z,125.25,221.66,0.24,49.65,0.889,50.05,0
SENSOR_C02,PLANT_C,2026-06-28T23:18:20.261340Z,113.26,154.57,1.54,48.75,0.867,50.01,1
SENSOR_A01,PLANT_A,2026-06-28T23:18:21.268768Z,486.08,219.43,2.41,68.17,0.889,49.98,0
SENSOR_A02,PLANT_A,2026-06-28T23:18:21.268768Z,467.17,220.27,2.0,68.08,0.868,50.06,0
SENSOR_A03,PLANT_A,2026-06-28T23:18:21.268768Z,502.93,219.33,2.12,69.57,0.864,50.0,0
SENSOR_A04,PLANT_A,2026-06-28T23:18:21.268768Z,442.42,220.69,1.77,65.14,0.862,49.99,0
SENSOR_A05,PLANT_A,2026-06-28T23:18:21.268768Z,501.24,219.09,2.64,69.57,0.862,49.96,0
SENSOR_B01,PLANT_B,2026-06-28T23:18:21.268768Z,234.36,218.76,0.69,58.3,0.863,50.06,0
SENSOR_B02,PLANT_B,2026-06-28T23:18:21.268768Z,230.07,219.7,0.91,54.82,0.877,49.91,0
SENSOR_B03,PLANT_B,2026-06-28T23:18:21.268768Z,253.1,221.03,1.24,58.68,0.867,50.01,0
SENSOR_C01,PLANT_C,2026-06-28T23:18:21.268768Z,126.55,221.94,0.86,49.43,0.878,50.06,0
SENSOR_C02,PLANT_C,2026-06-28T23:18:21.268768Z,110.24,219.82,0.91,47.43,0.885,50.01,0
SENSOR_A01,PLANT_A,2026-06-28T23:18:22.270774Z,479.49,218.83,2.13,67.02,0.867,49.94,0
SENSOR_A02,PLANT_A,2026-06-28T23:18:22.270774Z,469.78,221.15,1.88,67.48,0.877,50.01,0
SENSOR_A03,PLANT_A,2026-06-28T23:18:22.270774Z,502.21,220.9,2.61,70.34,0.87,49.95,0
SENSOR_A04,PLANT_A,2026-06-28T23:18:22.270774Z,453.42,218.33,2.04,63.23,0.886,49.99,0
SENSOR_A05,PLANT_A,2026-06-28T23:18:22.270774Z,501.77,218.54,1.98,68.2,0.866,49.96,0
SENSOR_B01,PLANT_B,2026-06-28T23:18:22.270774Z,237.16,219.37,0.74,57.23,0.885,49.93,0
SENSOR_B02,PLANT_B,2026-06-28T23:18:22.270774Z,226.26,218.68,0.96,56.85,0.875,50.04,0
SENSOR_B03,PLANT_B,2026-06-28T23:18:22.270774Z,268.66,220.09,1.35,62.17,0.887,49.96,0
SENSOR_C01,PLANT_C,2026-06-28T23:18:22.270774Z,119.8,220.47,0.43,47.05,0.879,50.07,0
SENSOR_C02,PLANT_C,2026-06-28T23:18:22.270774Z,104.77,220.44,0.44,46.96,0.875,49.91,0
SENSOR_A01,PLANT_A,2026-06-28T23:18:23.275254Z,496.98,219.99,2.32,69.25,0.886,49.91,0
SENSOR_A02,PLANT_A,2026-06-28T23:18:23.275254Z,458.48,221.28,1.98,64.53,0.889,50.02,0
SENSOR_A03,PLANT_A,2026-06-28T23:18:23.275254Z,506.46,219.42,2.61,68.42,0.89,50.1,0
SENSOR_A04,PLANT_A,2026-06-28T23:18:23.275254Z,450.58,219.64,2.07,63.15,0.875,50.03,0
SENSOR_A05,PLANT_A,2026-06-28T23:18:23.275254Z,492.72,220.58,2.1,70.68,0.871,49.93,0
SENSOR_B01,PLANT_B,2026-06-28T23:18:23.275254Z,240.95,220.7,0.62,60.19,0.886,49.97,0
SENSOR_B02,PLANT_B,2026-06-28T23:18:23.275254Z,219.31,218.51,0.6,56.29,0.856,49.97,0
SENSOR_B03,PLANT_B,2026-06-28T23:18:23.275254Z,258.5,220.47,1.29,60.44,0.874,50.09,0
SENSOR_C01,PLANT_C,2026-06-28T23:18:23.275254Z,122.09,220.07,0.72,50.21,0.875,49.99,0
SENSOR_C02,PLANT_C,2026-06-28T23:18:23.275254Z,104.12,221.89,0.21,46.9,0.863,49.94,0
SENSOR_A01,PLANT_A,2026-06-28T23:18:24.281475Z,481.05,219.37,1.97,68.71,0.867,50.07,0
SENSOR_A02,PLANT_A,2026-06-28T23:18:24.281475Z,459.06,220.43,1.86,67.7,0.871,49.91,0
SENSOR_A03,PLANT_A,2026-06-28T23:18:24.281475Z,498.91,218.88,2.14,68.61,0.86,49.98,0
SENSOR_A04,PLANT_A,2026-06-28T23:18:24.281475Z,445.11,221.1,1.87,63.48,0.863,50.06,0
SENSOR_A05,PLANT_A,2026-06-28T23:18:24.281475Z,506.08,221.8,2.67,67.47,0.851,49.99,0
SENSOR_B01,PLANT_B,2026-06-28T23:18:24.281475Z,247.48,219.74,1.04,57.12,0.853,50.07,0
SENSOR_B02,PLANT_B,2026-06-28T23:18:24.281475Z,233.86,220.74,0.58,55.38,0.867,50.05,0
SENSOR_B03,PLANT_B,2026-06-28T23:18:24.281475Z,262.55,219.18,1.02,58.47,0.88,49.93,0
SENSOR_C01,PLANT_C,2026-06-28T23:18:24.281475Z,122.2,221.69,0.41,50.37,0.867,50.1,0
SENSOR_C02,PLANT_C,2026-06-28T23:18:24.281475Z,107.26,218.67,0.22,47.7,0.852,49.95,0
SENSOR_A01,PLANT_A,2026-06-28T23:18:25.287282Z,489.8,221.49,2.01,69.16,0.883,49.94,0
SENSOR_A02,PLANT_A,2026-06-28T23:18:25.287282Z,468.53,221.65,2.18,67.37,0.884,49.92,0
SENSOR_A03,PLANT_A,2026-06-28T23:18:25.287282Z,508.48,219.75,1.97,70.82,0.87,49.96,0
SENSOR_A04,PLANT_A,2026-06-28T23:18:25.287282Z,442.65,219.29,2.27,64.78,0.882,49.96,0
SENSOR_A05,PLANT_A,2026-06-28T23:18:25.287282Z,494.26,219.1,2.54,67.88,0.856,49.93,0
SENSOR_B01,PLANT_B,2026-06-28T23:18:25.287282Z,250.89,218.83,0.66,60.27,0.859,50.01,0
SENSOR_B02,PLANT_B,2026-06-28T23:18:25.287282Z,232.83,220.99,0.8,56.14,0.884,49.99,0
SENSOR_B03,PLANT_B,2026-06-28T23:18:25.287282Z,258.39,218.19,1.43,59.6,0.865,49.94,0
SENSOR_C01,PLANT_C,2026-06-28T23:18:25.287282Z,254.91,221.14,1.64,48.33,0.882,49.91,1
SENSOR_C02,PLANT_C,2026-06-28T23:18:25.287282Z,111.92,221.41,0.49,48.02,0.86,50.07,0
SENSOR_A01,PLANT_A,2026-06-28T23:18:26.292167Z,489.2,221.29,1.85,68.45,0.881,50.07,0
SENSOR_A02,PLANT_A,2026-06-28T23:18:26.292167Z,473.94,221.26,2.27,68.14,0.857,49.99,0
SENSOR_A03,PLANT_A,2026-06-28T23:18:26.292167Z,508.64,220.35,1.85,71.77,0.89,50.07,0
SENSOR_A04,PLANT_A,2026-06-28T23:18:26.292167Z,440.6,220.09,1.66,63.75,0.859,49.94,0
SENSOR_A05,PLANT_A,2026-06-28T23:18:26.292167Z,505.51,220.61,2.5,67.93,0.851,50.06,0
SENSOR_B01,PLANT_B,2026-06-28T23:18:26.292167Z,246.36,220.2,1.03,58.08,0.875,50.07,0
SENSOR_B02,PLANT_B,2026-06-28T23:18:26.292167Z,229.18,220.1,1.37,55.83,0.872,49.91,0
SENSOR_B03,PLANT_B,2026-06-28T23:18:26.292167Z,269.43,218.97,1.53,61.91,0.545,53.86,1
SENSOR_C01,PLANT_C,2026-06-28T23:18:26.292167Z,108.42,219.43,0.29,48.01,0.874,50.03,0
SENSOR_C02,PLANT_C,2026-06-28T23:18:26.292167Z,109.32,219.66,0.37,45.03,0.856,50.0,0
SENSOR_A01,PLANT_A,2026-06-28T23:18:27.309276Z,480.91,220.9,2.29,66.92,0.868,49.99,0
SENSOR_A02,PLANT_A,2026-06-28T23:18:27.309276Z,470.75,219.12,1.98,67.42,0.863,50.04,0
SENSOR_A03,PLANT_A,2026-06-28T23:18:27.309276Z,503.68,218.26,2.35,68.87,0.852,49.99,0
SENSOR_A04,PLANT_A,2026-06-28T23:18:27.309276Z,440.12,221.47,2.11,62.73,0.865,49.98,0
SENSOR_A05,PLANT_A,2026-06-28T23:18:27.309276Z,497.23,218.22,2.33,68.94,0.877,50.05,0
SENSOR_B01,PLANT_B,2026-06-28T23:18:27.309276Z,251.96,218.95,0.82,59.48,0.88,50.0,0
SENSOR_B02,PLANT_B,2026-06-28T23:18:27.309276Z,232.84,220.83,0.83,55.72,0.872,50.03,0
SENSOR_B03,PLANT_B,2026-06-28T23:18:27.309276Z,265.39,219.67,0.95,59.46,0.871,50.04,0
SENSOR_C01,PLANT_C,2026-06-28T23:18:27.309276Z,124.75,218.31,1.02,46.84,0.869,50.04,0
SENSOR_C02,PLANT_C,2026-06-28T23:18:27.309276Z,97.99,221.0,0.82,44.82,0.865,50.04,0
SENSOR_A01,PLANT_A,2026-06-28T23:18:28.313919Z,484.05,221.5,2.66,67.83,0.888,50.01,0
SENSOR_A02,PLANT_A,2026-06-28T23:18:28.313919Z,471.74,220.8,2.03,66.56,0.878,49.91,0
SENSOR_A03,PLANT_A,2026-06-28T23:18:28.313919Z,505.08,221.41,1.92,68.46,0.861,49.93,0
SENSOR_A04,PLANT_A,2026-06-28T23:18:28.313919Z,456.31,219.12,1.6,62.64,0.88,50.09,0
SENSOR_A05,PLANT_A,2026-06-28T23:18:28.313919Z,488.68,221.4,1.81,69.39,0.881,49.9,0
SENSOR_B01,PLANT_B,2026-06-28T23:18:28.313919Z,250.35,219.1,0.83,58.18,0.87,50.02,0
SENSOR_B02,PLANT_B,2026-06-28T23:18:28.313919Z,233.57,221.78,0.71,56.89,0.879,50.04,0
SENSOR_B03,PLANT_B,2026-06-28T23:18:28.313919Z,263.48,221.5,0.97,60.51,0.882,49.93,0
SENSOR_C01,PLANT_C,2026-06-28T23:18:28.313919Z,114.5,218.71,0.92,50.39,0.855,50.0,0
SENSOR_C02,PLANT_C,2026-06-28T23:18:28.313919Z,116.4,220.72,0.67,46.95,0.883,49.98,0
SENSOR_A01,PLANT_A,2026-06-28T23:18:29.322042Z,491.69,219.45,1.76,67.06,0.881,49.91,0
SENSOR_A02,PLANT_A,2026-06-28T23:18:29.322042Z,468.25,220.53,2.61,67.52,0.853,50.03,0
SENSOR_A03,PLANT_A,2026-06-28T23:18:29.322042Z,507.44,219.13,2.42,71.97,0.869,50.07,0
SENSOR_A04,PLANT_A,2026-06-28T23:18:29.322042Z,451.9,219.48,1.94,64.76,0.888,49.92,0
SENSOR_A05,PLANT_A,2026-06-28T23:18:29.322042Z,496.64,219.98,2.29,67.5,0.864,50.09,0
SENSOR_B01,PLANT_B,2026-06-28T23:18:29.322042Z,252.68,218.17,1.25,60.38,0.885,50.01,0
SENSOR_B02,PLANT_B,2026-06-28T23:18:29.322042Z,228.42,219.35,1.02,56.99,0.859,50.09,0
SENSOR_B03,PLANT_B,2026-06-28T23:18:29.322042Z,270.1,220.24,1.43,58.74,0.858,49.93,0
SENSOR_C01,PLANT_C,2026-06-28T23:18:29.322042Z,114.67,218.7,0.31,49.77,0.863,49.96,0
SENSOR_C02,PLANT_C,2026-06-28T23:18:29.322042Z,116.67,221.2,0.61,45.7,0.881,50.04,0
SENSOR_A01,PLANT_A,2026-06-28T23:18:30.332208Z,484.04,219.25,2.04,68.94,0.88,50.03,0
SENSOR_A02,PLANT_A,2026-06-28T23:18:30.332208Z,475.38,221.06,2.03,64.44,0.864,49.95,0
SENSOR_A03,PLANT_A,2026-06-28T23:18:30.332208Z,499.62,221.29,2.43,68.92,0.879,49.98,0
SENSOR_A04,PLANT_A,2026-06-28T23:18:30.332208Z,442.86,219.96,1.98,63.83,0.856,50.05,0
SENSOR_A05,PLANT_A,2026-06-28T23:18:30.332208Z,498.76,220.43,2.21,67.54,0.861,50.04,0
SENSOR_B01,PLANT_B,2026-06-28T23:18:30.332208Z,239.36,221.28,0.73,58.58,0.861,49.93,0
SENSOR_B02,PLANT_B,2026-06-28T23:18:30.332208Z,221.6,221.12,0.65,57.0,0.858,49.96,0
SENSOR_B03,PLANT_B,2026-06-28T23:18:30.332208Z,265.12,221.26,1.17,61.22,0.856,49.92,0
SENSOR_C01,PLANT_C,2026-06-28T23:18:30.332208Z,107.99,221.77,0.07,49.3,0.882,49.93,0
SENSOR_C02,PLANT_C,2026-06-28T23:18:30.332208Z,108.35,219.84,0.19,45.36,0.87,49.98,0
SENSOR_A01,PLANT_A,2026-06-28T23:18:31.340574Z,483.45,220.63,1.72,69.8,0.879,50.07,0
SENSOR_A02,PLANT_A,2026-06-28T23:18:31.340574Z,472.32,221.66,1.99,65.68,0.877,49.94,0
SENSOR_A03,PLANT_A,2026-06-28T23:18:31.340574Z,504.02,220.29,2.04,68.87,0.873,50.04,0
SENSOR_A04,PLANT_A,2026-06-28T23:18:31.340574Z,447.72,220.57,2.31,63.64,0.872,50.02,0
SENSOR_A05,PLANT_A,2026-06-28T23:18:31.340574Z,506.42,220.07,1.99,69.91,0.879,49.94,0
SENSOR_B01,PLANT_B,2026-06-28T23:18:31.340574Z,247.19,221.16,0.93,57.56,0.886,49.96,0
SENSOR_B02,PLANT_B,2026-06-28T23:18:31.340574Z,230.33,218.87,1.02,54.85,0.854,50.09,0
SENSOR_B03,PLANT_B,2026-06-28T23:18:31.340574Z,258.51,218.46,1.09,59.92,0.857,50.02,0
SENSOR_C01,PLANT_C,2026-06-28T23:18:31.340574Z,111.13,220.83,0.52,47.45,0.888,50.03,0
SENSOR_C02,PLANT_C,2026-06-28T23:18:31.340574Z,108.2,218.01,0.51,47.53,0.886,50.02,0
SENSOR_A01,PLANT_A,2026-06-28T23:18:32.344980Z,486.91,219.49,1.94,66.75,0.879,50.08,0
SENSOR_A02,PLANT_A,2026-06-28T23:18:32.344980Z,469.67,221.12,2.59,66.52,0.863,49.95,0
SENSOR_A03,PLANT_A,2026-06-28T23:18:32.344980Z,509.08,220.24,2.74,68.71,0.591,53.65,1
SENSOR_A04,PLANT_A,2026-06-28T23:18:32.344980Z,452.66,218.09,2.52,64.24,0.866,50.07,0
SENSOR_A05,PLANT_A,2026-06-28T23:18:32.344980Z,492.82,221.04,1.78,68.54,0.874,49.93,0
SENSOR_B01,PLANT_B,2026-06-28T23:18:32.344980Z,239.91,221.62,1.23,60.03,0.859,50.1,0
SENSOR_B02,PLANT_B,2026-06-28T23:18:32.344980Z,232.71,218.86,1.01,57.63,0.874,50.1,0
SENSOR_B03,PLANT_B,2026-06-28T23:18:32.344980Z,270.4,218.19,0.85,59.38,0.88,50.0,0
SENSOR_C01,PLANT_C,2026-06-28T23:18:32.344980Z,107.73,220.36,0.3,48.07,0.87,49.92,0
SENSOR_C02,PLANT_C,2026-06-28T23:18:32.344980Z,109.61,220.85,0.93,48.11,0.868,49.99,0
SENSOR_A01,PLANT_A,2026-06-28T23:18:33.347270Z,493.29,218.45,2.22,68.23,0.89,50.03,0
SENSOR_A02,PLANT_A,2026-06-28T23:18:33.347270Z,476.83,219.06,2.64,66.98,0.857,50.09,0
SENSOR_A03,PLANT_A,2026-06-28T23:18:33.347270Z,515.78,218.07,1.94,70.9,0.858,50.05,0
SENSOR_A04,PLANT_A,2026-06-28T23:18:33.347270Z,456.07,218.01,2.3,62.09,0.877,50.06,0
SENSOR_A05,PLANT_A,2026-06-28T23:18:33.347270Z,494.41,221.54,2.58,69.39,0.854,49.97,0
SENSOR_B01,PLANT_B,2026-06-28T23:18:33.347270Z,250.34,221.05,1.33,59.89,0.861,50.03,0
SENSOR_B02,PLANT_B,2026-06-28T23:18:33.347270Z,217.55,220.95,0.93,58.43,0.874,49.95,0
SENSOR_B03,PLANT_B,2026-06-28T23:18:33.347270Z,272.73,218.44,1.61,61.53,0.851,50.04,0
SENSOR_C01,PLANT_C,2026-06-28T23:18:33.347270Z,108.43,220.47,0.09,49.05,0.878,49.96,0
SENSOR_C02,PLANT_C,2026-06-28T23:18:33.347270Z,101.38,219.34,0.01,45.94,0.882,49.92,0
SENSOR_A01,PLANT_A,2026-06-28T23:18:34.355703Z,479.27,218.93,2.56,69.3,0.857,50.01,0
SENSOR_A02,PLANT_A,2026-06-28T23:18:34.355703Z,473.26,221.43,2.6,66.11,0.866,50.06,0
SENSOR_A03,PLANT_A,2026-06-28T23:18:34.355703Z,501.94,219.69,1.99,70.53,0.874,49.99,0
SENSOR_A04,PLANT_A,2026-06-28T23:18:34.355703Z,440.94,219.11,1.88,65.03,0.87,49.98,0
SENSOR_A05,PLANT_A,2026-06-28T23:18:34.355703Z,491.56,220.89,2.65,67.35,0.865,49.99,0
SENSOR_B01,PLANT_B,2026-06-28T23:18:34.355703Z,240.88,218.22,0.9,58.95,0.877,49.95,0
SENSOR_B02,PLANT_B,2026-06-28T23:18:34.355703Z,220.58,221.33,0.59,55.59,0.874,49.95,0
SENSOR_B03,PLANT_B,2026-06-28T23:18:34.355703Z,256.74,220.74,1.13,62.03,0.887,49.95,0
SENSOR_C01,PLANT_C,2026-06-28T23:18:34.355703Z,121.36,218.79,0.85,47.96,0.883,49.92,0
SENSOR_C02,PLANT_C,2026-06-28T23:18:34.355703Z,115.7,218.71,0.57,45.45,0.862,49.95,0
SENSOR_A01,PLANT_A,2026-06-28T23:18:35.358122Z,478.55,221.65,2.16,67.9,0.862,49.97,0
SENSOR_A02,PLANT_A,2026-06-28T23:18:35.358122Z,475.04,219.74,2.06,66.14,0.852,50.03,0
SENSOR_A03,PLANT_A,2026-06-28T23:18:35.358122Z,499.0,219.12,2.65,72.01,0.864,50.08,0
SENSOR_A04,PLANT_A,2026-06-28T23:18:35.358122Z,449.48,220.55,2.34,61.42,0.859,50.0,0
SENSOR_A05,PLANT_A,2026-06-28T23:18:35.358122Z,502.32,218.83,1.86,69.86,0.854,50.01,0
SENSOR_B01,PLANT_B,2026-06-28T23:18:35.358122Z,370.59,219.67,0.82,102.15,0.872,50.03,1
SENSOR_B02,PLANT_B,2026-06-28T23:18:35.358122Z,224.88,220.64,0.92,55.61,0.877,50.08,0
SENSOR_B03,PLANT_B,2026-06-28T23:18:35.358122Z,271.14,218.33,1.5,60.31,0.867,49.9,0
SENSOR_C01,PLANT_C,2026-06-28T23:18:35.358122Z,216.12,221.28,0.72,48.3,0.866,50.04,1
SENSOR_C02,PLANT_C,2026-06-28T23:18:35.358122Z,105.54,218.67,0.35,46.87,0.88,49.99,0
SENSOR_A01,PLANT_A,2026-06-28T23:18:36.364788Z,487.16,220.82,2.59,69.6,0.862,50.02,0
SENSOR_A02,PLANT_A,2026-06-28T23:18:36.364788Z,475.3,221.89,1.72,66.86,0.875,50.05,0
SENSOR_A03,PLANT_A,2026-06-28T23:18:36.364788Z,506.83,218.61,2.55,70.16,0.888,50.03,0
SENSOR_A04,PLANT_A,2026-06-28T23:18:36.364788Z,649.71,218.15,2.23,115.37,0.887,50.09,1
SENSOR_A05,PLANT_A,2026-06-28T23:18:36.364788Z,495.98,220.41,1.99,67.53,0.86,50.05,0
SENSOR_B01,PLANT_B,2026-06-28T23:18:36.364788Z,237.71,219.06,1.31,59.97,0.872,50.09,0
SENSOR_B02,PLANT_B,2026-06-28T23:18:36.364788Z,232.21,221.71,1.03,54.84,0.85,49.92,0
SENSOR_B03,PLANT_B,2026-06-28T23:18:36.364788Z,272.33,221.83,1.34,59.07,0.852,50.06,0
SENSOR_C01,PLANT_C,2026-06-28T23:18:36.364788Z,114.65,220.27,0.02,47.4,0.856,50.06,0
SENSOR_C02,PLANT_C,2026-06-28T23:18:36.364788Z,102.1,219.99,0.09,46.91,0.863,50.0,0
SENSOR_A01,PLANT_A,2026-06-28T23:18:37.366871Z,492.72,219.06,2.46,67.45,0.856,49.93,0
SENSOR_A02,PLANT_A,2026-06-28T23:18:37.366871Z,458.96,218.27,1.89,67.44,0.877,49.9,0
SENSOR_A03,PLANT_A,2026-06-28T23:18:37.366871Z,504.16,218.68,2.41,69.89,0.881,49.91,0
SENSOR_A04,PLANT_A,2026-06-28T23:18:37.366871Z,446.13,218.52,1.56,63.68,0.863,49.95,0
SENSOR_A05,PLANT_A,2026-06-28T23:18:37.366871Z,487.61,219.07,2.36,69.1,0.876,49.91,0
SENSOR_B01,PLANT_B,2026-06-28T23:18:37.366871Z,239.19,220.55,1.2,58.94,0.868,50.09,0
SENSOR_B02,PLANT_B,2026-06-28T23:18:37.366871Z,224.03,221.1,1.13,58.09,0.863,49.95,0
SENSOR_B03,PLANT_B,2026-06-28T23:18:37.366871Z,268.19,219.0,0.95,62.07,0.873,50.0,0
SENSOR_C01,PLANT_C,2026-06-28T23:18:37.366871Z,112.09,218.4,0.71,47.93,0.885,50.05,0
SENSOR_C02,PLANT_C,2026-06-28T23:18:37.366871Z,97.96,219.66,0.43,45.74,0.884,50.01,0
SENSOR_A01,PLANT_A,2026-06-28T23:18:38.369602Z,482.56,221.8,2.33,67.02,0.863,49.9,0
SENSOR_A02,PLANT_A,2026-06-28T23:18:38.369602Z,475.46,219.44,2.58,67.08,0.881,49.91,0
SENSOR_A03,PLANT_A,2026-06-28T23:18:38.369602Z,499.38,221.48,2.17,69.5,0.85,49.96,0
SENSOR_A04,PLANT_A,2026-06-28T23:18:38.369602Z,449.72,218.91,1.59,64.64,0.87,49.96,0
SENSOR_A05,PLANT_A,2026-06-28T23:18:38.369602Z,500.39,220.48,2.14,68.95,0.869,50.0,0
SENSOR_B01,PLANT_B,2026-06-28T23:18:38.369602Z,237.48,220.3,1.11,56.7,0.869,50.09,0
SENSOR_B02,PLANT_B,2026-06-28T23:18:38.369602Z,220.72,220.01,0.61,54.57,0.861,49.99,0
SENSOR_B03,PLANT_B,2026-06-28T23:18:38.369602Z,269.53,221.63,1.52,60.37,0.853,50.05,0
SENSOR_C01,PLANT_C,2026-06-28T23:18:38.369602Z,123.27,220.65,0.92,46.89,0.851,49.94,0
SENSOR_C02,PLANT_C,2026-06-28T23:18:38.369602Z,113.16,221.8,0.09,47.97,0.885,50.03,0
SENSOR_A01,PLANT_A,2026-06-28T23:18:39.374162Z,487.05,218.1,2.65,69.58,0.88,49.93,0
SENSOR_A02,PLANT_A,2026-06-28T23:18:39.374162Z,475.66,220.23,2.14,65.35,0.878,50.02,0
SENSOR_A03,PLANT_A,2026-06-28T23:18:39.374162Z,496.56,221.89,2.01,68.41,0.878,50.07,0
SENSOR_A04,PLANT_A,2026-06-28T23:18:39.374162Z,457.14,221.12,1.93,62.41,0.883,50.09,0
SENSOR_A05,PLANT_A,2026-06-28T23:18:39.374162Z,501.91,221.46,2.5,68.02,0.865,50.07,0
SENSOR_B01,PLANT_B,2026-06-28T23:18:39.374162Z,234.65,219.28,1.3,57.39,0.861,50.04,0
SENSOR_B02,PLANT_B,2026-06-28T23:18:39.374162Z,219.17,220.5,0.87,55.07,0.869,50.01,0
SENSOR_B03,PLANT_B,2026-06-28T23:18:39.374162Z,258.59,220.08,1.13,61.24,0.861,50.04,0
SENSOR_C01,PLANT_C,2026-06-28T23:18:39.374162Z,123.97,221.0,1.0,46.9,0.881,49.99,0
SENSOR_C02,PLANT_C,2026-06-28T23:18:39.374162Z,108.98,219.08,0.39,46.83,0.872,50.04,0
SENSOR_A01,PLANT_A,2026-06-28T23:18:40.377450Z,488.47,219.83,2.66,68.52,0.856,50.0,0
SENSOR_A02,PLANT_A,2026-06-28T23:18:40.377450Z,473.15,219.44,1.78,64.32,0.884,49.91,0
SENSOR_A03,PLANT_A,2026-06-28T23:18:40.377450Z,506.29,219.51,1.92,69.75,0.866,49.97,0
SENSOR_A04,PLANT_A,2026-06-28T23:18:40.377450Z,448.86,218.48,1.8,65.02,0.868,49.98,0
SENSOR_A05,PLANT_A,2026-06-28T23:18:40.377450Z,504.99,221.79,2.73,68.66,0.856,49.95,0
SENSOR_B01,PLANT_B,2026-06-28T23:18:40.377450Z,243.71,221.63,1.05,56.62,0.879,49.94,0
SENSOR_B02,PLANT_B,2026-06-28T23:18:40.377450Z,215.39,218.65,1.08,56.45,0.853,49.92,0
SENSOR_B03,PLANT_B,2026-06-28T23:18:40.377450Z,342.75,220.71,0.89,115.53,0.869,50.09,1
SENSOR_C01,PLANT_C,2026-06-28T23:18:40.377450Z,109.97,221.15,0.66,48.88,0.881,49.92,0
SENSOR_C02,PLANT_C,2026-06-28T23:18:40.377450Z,98.37,218.23,0.62,45.83,0.866,50.03,0
SENSOR_A01,PLANT_A,2026-06-28T23:18:41.382157Z,482.7,218.14,2.57,68.52,0.852,49.99,0
SENSOR_A02,PLANT_A,2026-06-28T23:18:41.382157Z,460.3,221.29,2.07,65.95,0.867,50.01,0
SENSOR_A03,PLANT_A,2026-06-28T23:18:41.382157Z,503.06,220.88,2.45,69.18,0.887,49.95,0
SENSOR_A04,PLANT_A,2026-06-28T23:18:41.382157Z,448.31,220.36,2.17,62.26,0.889,49.97,0
SENSOR_A05,PLANT_A,2026-06-28T23:18:41.382157Z,499.34,220.72,2.37,70.2,0.882,49.94,0
SENSOR_B01,PLANT_B,2026-06-28T23:18:41.382157Z,249.98,221.5,1.22,57.49,0.876,50.04,0
SENSOR_B02,PLANT_B,2026-06-28T23:18:41.382157Z,215.32,218.07,0.91,55.84,0.862,50.0,0
SENSOR_B03,PLANT_B,2026-06-28T23:18:41.382157Z,258.33,218.48,1.12,60.58,0.866,49.92,0
SENSOR_C01,PLANT_C,2026-06-28T23:18:41.382157Z,119.38,219.85,0.56,47.35,0.881,49.91,0
SENSOR_C02,PLANT_C,2026-06-28T23:18:41.382157Z,115.29,219.4,0.85,48.54,0.869,50.04,0
SENSOR_A01,PLANT_A,2026-06-28T23:18:42.388011Z,494.8,221.08,2.47,68.02,0.888,50.01,0
SENSOR_A02,PLANT_A,2026-06-28T23:18:42.388011Z,475.85,219.55,2.53,67.2,0.864,50.1,0
SENSOR_A03,PLANT_A,2026-06-28T23:18:42.388011Z,498.02,220.22,2.27,68.95,0.859,50.0,0
SENSOR_A04,PLANT_A,2026-06-28T23:18:42.388011Z,454.2,219.49,2.31,62.54,0.858,49.93,0
SENSOR_A05,PLANT_A,2026-06-28T23:18:42.388011Z,491.3,220.01,1.77,69.79,0.88,50.08,0
SENSOR_B01,PLANT_B,2026-06-28T23:18:42.388011Z,241.78,219.33,0.77,59.31,0.872,50.06,0
SENSOR_B02,PLANT_B,2026-06-28T23:18:42.388011Z,228.19,220.12,1.12,56.89,0.869,49.9,0
SENSOR_B03,PLANT_B,2026-06-28T23:18:42.388011Z,265.4,219.99,1.23,58.91,0.873,50.03,0
SENSOR_C01,PLANT_C,2026-06-28T23:18:42.388011Z,124.4,218.89,0.58,48.51,0.886,49.96,0
SENSOR_C02,PLANT_C,2026-06-28T23:18:42.388011Z,112.67,220.0,0.38,48.51,0.887,49.97,0
SENSOR_A01,PLANT_A,2026-06-28T23:18:43.390324Z,495.28,219.92,2.55,69.52,0.861,50.06,0
SENSOR_A02,PLANT_A,2026-06-28T23:18:43.390324Z,470.58,221.06,2.2,66.33,0.868,50.05,0
SENSOR_A03,PLANT_A,2026-06-28T23:18:43.390324Z,502.5,220.67,1.82,68.65,0.88,49.99,0
SENSOR_A04,PLANT_A,2026-06-28T23:18:43.390324Z,445.62,218.36,2.02,62.72,0.87,49.96,0
SENSOR_A05,PLANT_A,2026-06-28T23:18:43.390324Z,496.43,219.88,2.52,67.73,0.851,50.03,0
